source,target,weight
1199189118628093954,264987469,1
1199189118628093954,291185646,5
1199189118628093954,354188080,1
1199189118628093954,455844112,1
1199189118628093954,819992986671005696,1
1199189118628093954,822180013340553216,3
1199189118628093954,936399964930035712,1
1199519335632580609,1241307294148825093,1
1199519335632580609,798972081669111808,1
1199730415575162880,1241307294148825093,2
1199730415575162880,22602597,2
1199730415575162880,424524933,2
120069713,1241307294148825093,1
120069713,15519497,1
1200833081973837826,19812115,1
1201614348176756736,1163002763040690177,1
1201735836,1241307294148825093,25
1201735836,1244224874907869185,1
1201735836,19812115,11
1201735836,2496933883,1
1201735836,291185646,2
1201735836,369373698,1
1201735836,939010904,1
120215480,1026492522384773124,1
120215480,1037002892127940608,1
120215480,1096773757757202433,1
120215480,1129356510834958336,1
120215480,1207131885945655296,1
120215480,1241089901866684418,1
120215480,1241307294148825093,9
120215480,1241538763462828032,1
120215480,1245047917674725376,1
120215480,1251910289064329220,1
120215480,13346712,2
120215480,1935454333,1
120215480,19812115,3
120215480,2496933883,1
120215480,26966080,1
120215480,2858785581,1
120215480,291185646,2
120215480,305748016,1
120215480,366705398,2
120215480,399931157,1
120215480,40759493,1
120215480,410160829,1
120215480,450596576,1
120215480,551741950,1
120215480,56607724,1
120215480,57830727,1
120215480,67761261,1
120215480,750512815,1
120215480,780764717371437056,1
120215480,792250098,1
120215480,824282337148026880,1
120215480,858808527510523904,1
120215480,866410626633093120,1
120215480,885156348379451393,1
1202934239538417666,282168818,1
1203450485581238273,1241307294148825093,2
1203450485581238273,291185646,1
1203755312383217669,1241307294148825093,2
1203755312383217669,2780617817,2
1203755312383217669,987498950218407936,2
1204378775577866242,1241307294148825093,1
1205048633206423553,1241307294148825093,3
120558689,1241307294148825093,2
1206363202759675906,1241307294148825093,1
120652495,1241307294148825093,23
120652495,182377857,1
120652495,19812115,1
1206907397345808385,1241307294148825093,1
1207022464049537024,1241307294148825093,1
1207131885945655296,1241307294148825093,10
1207131885945655296,1630805862,1
1207131885945655296,19812115,1
1207131885945655296,291185646,1
1207131885945655296,3327887445,2
1207131885945655296,452339935,1
1207131885945655296,883016728426536960,1
1207131885945655296,939010904,1
1207458104406880257,883016728426536960,1
120767173,1241307294148825093,1
1210597000833642496,1241307294148825093,1
1211703130003427328,1241307294148825093,14
1211703130003427328,19812115,9
1212369224624001024,1197423263716167681,1
1212369224624001024,1241307294148825093,4
1212406142204137473,1241307294148825093,1
1212406142204137473,57830727,1
1213131250262609920,282168818,1
1213804140108767232,1241307294148825093,4
1213804140108767232,291185646,2
1214271228,1241307294148825093,1
1214692262,1241307294148825093,1
1214887924115873794,1241307294148825093,2
1214887924115873794,19812115,3
1214887924115873794,291185646,1
1215310320228622336,883016728426536960,1
1215636436529053699,291185646,1
1215745604061626368,1241307294148825093,1
1215745604061626368,947995285,1
1216349656306851843,291185646,1
1220010762242068483,1131517704181915648,1
1220010762242068483,1241307294148825093,2
1220010762242068483,1244224874907869185,6
1220010762242068483,19812115,2
1220010762242068483,20304111,2
1220010762242068483,237670274,6
1220010762242068483,246038950,2
1220010762242068483,291185646,3
1220010762242068483,512603747,1
1223045178103037955,1241307294148825093,2
1223045178103037955,237670274,1
1223045178103037955,2496933883,1
1223045178103037955,282168818,1
1223045178103037955,291185646,3
1223045178103037955,37972440,1
1223596019771957249,282168818,2
1223596019771957249,795684207410429952,2
122448186,1241307294148825093,1
1224815078106636288,1241307294148825093,1
1225028387976237057,1241307294148825093,1
1225028387976237057,2496933883,1
1225028387976237057,291185646,1
1225819195624919040,1126095952111177729,1
1225819195624919040,1241307294148825093,13
1225819195624919040,19812115,1
1225819195624919040,291185646,1
1225951668346376193,1241307294148825093,1
1225951668346376193,237670274,1
1226236221682307073,1241307294148825093,1
1227468987719614464,1241307294148825093,1
1227468987719614464,19812115,1
1227664721605746690,1241307294148825093,1
1227719397625749504,1227468987719614464,1
1227719397625749504,19812115,1
1228131033524133890,1241307294148825093,2
1228131033524133890,15519497,1
1228131033524133890,19812115,3
1228374614818131970,526305308,1
1229696791,1197423263716167681,1
1229696791,1241307294148825093,28
1229696791,19614615,1
1229696791,19812115,8
1229696791,22602597,1
1229696791,237670274,1
1229696791,424524933,1
1229696791,586490179,3
1230214285210423296,1241307294148825093,1
1230232500133416961,819992986671005696,1
1232290176648589312,1105392762885718017,1
1232290176648589312,1241307294148825093,1
1233140941814423552,1241307294148825093,2
1233570970901807106,1277867737,1
1233570970901807106,291185646,1
1233570970901807106,301705809,2
1233570970901807106,4847901676,2
1233570970901807106,527018132,1
1233766934539145216,1241307294148825093,1
1233858385344331781,1241307294148825093,1
1233858385344331781,19812115,1
1233865187167436802,1241307294148825093,1
1233865187167436802,19812115,2
1233865187167436802,399931157,1
1234679443198824448,1241307294148825093,1
1234973994949935105,1241307294148825093,4
1235374970102001664,1241307294148825093,1
1238324533406261249,1241307294148825093,1
1239124017057013765,1241307294148825093,1
1239124017057013765,883016728426536960,1
1239250068085125121,1026492522384773124,2
1239250068085125121,1197423263716167681,1
1239250068085125121,1241307294148825093,24
1239250068085125121,19812115,3
1239250068085125121,22602597,2
1239250068085125121,291185646,1
1239250068085125121,419049955,1
1239250068085125121,424524933,2
1239250068085125121,4366081282,1
1239250068085125121,76296208,1
1239250068085125121,819992986671005696,1
1239848481365397504,1241307294148825093,1
1240477104988438528,1241307294148825093,1
1241089901866684418,1241307294148825093,2
1241089901866684418,297286183,2
1241089901866684418,897169813029736449,1
1241307294148825093,19812115,5
1241307294148825093,22602597,1
1241307294148825093,424524933,1
1241440356643876866,1241307294148825093,1
1241453209396396033,1113855736281481217,1
1241453209396396033,1241307294148825093,2
1241465570941440001,1107986251557167104,4
1241465570941440001,291185646,1
1241467862784651265,1026161281127116800,1
1241467862784651265,1241307294148825093,4
1241467862784651265,19812115,1
1241467862784651265,2496933883,1
1241467862784651265,282168818,1
1241467862784651265,291185646,8
1241467862784651265,3327887445,1
1241467862784651265,369373698,1
1241467862784651265,883016728426536960,7
1241467862784651265,963754316,1
1241474478409998336,1241307294148825093,17
1241474478409998336,19812115,9
1241474478409998336,291185646,2
1241474478409998336,4653181881,1
1241733305499824129,1241307294148825093,1
1241831979148029953,1241307294148825093,3
1241831979148029953,19812115,1
1242190264128733193,1241307294148825093,1
1242190264128733193,15433982,1
1242208660136304654,1241307294148825093,6
1242208660136304654,19812115,5
1242208660136304654,347841709,1
1242351878828101633,1241307294148825093,1
1242522740550184961,1241307294148825093,1
1242548943386546177,1241307294148825093,1
1242727541758218240,1241307294148825093,3
1242727541758218240,19812115,1
1242727541758218240,2496933883,1
1242727541758218240,291185646,2
1242871054248349698,1241307294148825093,1
1242922534208770051,1241307294148825093,4
1243104176315478016,1021061208059899904,1
1243104176315478016,1163002763040690177,1
1243104176315478016,1241307294148825093,3
1243104176315478016,19812115,3
1243104176315478016,291185646,2
1243104176315478016,883016728426536960,1
1243175111865360384,1241307294148825093,1
1243183776798294017,1241307294148825093,2
1243183776798294017,19812115,2
1243183776798294017,291185646,2
1243256961195524096,19812115,1
1244032619102289921,291185646,1
1244037766188601345,1241307294148825093,1
1244330086863482880,1241307294148825093,7
1244330086863482880,142606856,1
1244462008495493121,1241307294148825093,7
1244462008495493121,19812115,2
1244462008495493121,291185646,1
1244492996470439936,1241307294148825093,6
1244492996470439936,1251482894964592642,1
1244492996470439936,19812115,1
1244561223586328576,1241307294148825093,1
1244561223586328576,19812115,1
1244561223586328576,237670274,1
1244561223586328576,282168818,1
1244561223586328576,291185646,1
1244697124710875136,1241307294148825093,19
1244697124710875136,19812115,10
1245397571243323393,1241307294148825093,1
1245404417400156160,1241307294148825093,1
1245483836600987648,1241307294148825093,12
1245483836600987648,14132591,1
1245483836600987648,19812115,3
1245483836600987648,291185646,1
1246161985634435074,19812115,1
1246161985634435074,2475384553,1
1246161985634435074,291185646,1
1246173472062992385,1241307294148825093,1
1246173472062992385,19812115,1
1246173472062992385,291185646,1
1246235584684843008,18620211,1
1246342525876686848,819992986671005696,1
1246429657446125568,1241307294148825093,3
1246429657446125568,19812115,2
1246429657446125568,291185646,3
1246760496189095936,1241307294148825093,2
1246814928331292673,1241307294148825093,1
1246814928331292673,19812115,1
1247139926556229632,1241307294148825093,3
1247139926556229632,19812115,1
1247139926556229632,354188080,1
1247139926556229632,883016728426536960,1
1247169701718843394,1241307294148825093,1
1247253779285762050,1241307294148825093,1
1247253779285762050,19812115,1
1247610415758151681,1241307294148825093,2
1247742232460853250,10228272,1
1247742232460853250,1097432467122933760,1
1247742232460853250,1239271465041657857,1
1247742232460853250,1241307294148825093,1
1247742232460853250,1262146614887616514,1
1247742232460853250,1669540280,1
1247742232460853250,187305568,1
1247742232460853250,242779416,1
1247742232460853250,2774092833,1
1247742232460853250,43967982,1
1247742232460853250,607196708,1
1247742232460853250,612959808,1
1247742232460853250,74572888,1
1247742232460853250,756873396026081280,1
1247742232460853250,822834204211871744,1
1247742232460853250,922361282,1
1247742232460853250,961134787,1
1247868711480037378,1241307294148825093,1
1248205812843122690,1241307294148825093,1
1248304756851986434,1241307294148825093,1
1248954944423673858,1241307294148825093,1
1249372312924835841,1241307294148825093,2
1249372312924835841,883016728426536960,1
1249444397470478336,1241307294148825093,1
1250140475803283457,1241307294148825093,1
1250140475803283457,19812115,1
1250439812525355008,1241307294148825093,2
1250454902008164352,1241307294148825093,6
1250454902008164352,141827050,1
1250454902008164352,19812115,1
1250454902008164352,291185646,2
1251108969499820035,354188080,1
1251108969499820035,40018644,1
1251108969499820035,4758331353,1
125139026,1241307294148825093,1
1251432339625869312,1241307294148825093,2
1251482894964592642,1241307294148825093,52
1251482894964592642,1251482894964592642,1
1251482894964592642,19812115,24
1251482894964592642,237670274,1
1251482894964592642,2496933883,1
1251482894964592642,291185646,9
1251482894964592642,750512815,1
1251482894964592642,845984788569870336,1
1251482894964592642,883016728426536960,1
1251791221544099843,1241307294148825093,2
1251791221544099843,19812115,1
1251832030784106497,1241307294148825093,2
1251839985965244417,1241307294148825093,1
1251839985965244417,19812115,1
1251910289064329220,1149769979975426048,1
1251910289064329220,1163002763040690177,1
1251910289064329220,1241307294148825093,1
1251910289064329220,1244462008495493121,1
1251910289064329220,18916001,1
1251910289064329220,22297979,1
1251910289064329220,426180302,1
1251910289064329220,481216430,1
1251910289064329220,512603747,1
1251910289064329220,870235988756443137,1
1251936107916333062,1241307294148825093,3
1251936107916333062,2957406928,1
1251936107916333062,4385862934,1
1252084846161084417,885145239492714496,1
1252709237714755586,1241307294148825093,5
1252709237714755586,19812115,4
1252709237714755586,291185646,1
1252825508108103681,883016728426536960,1
1253306379303034881,1241307294148825093,1
1253645304718598144,1241307294148825093,2
